green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch0,Anomaly_ch0
45044,40502,13821,0,0,1
45075,40492,13847,0,0,1
45127,40484,13914,0,0,1
45204,40475,14029,0,0,1
45308,40462,14186,0,0,1
45428,40442,14357,0,0,1
45550,40418,14527,0,0,1
45674,40392,14694,0,0,1
45797,40365,14855,0,0,1
45901,40339,15000,0,0,1
45968,40316,15128,0,0,1
46004,40297,15249,0,0,1
46011,40282,15369,0,0,1
45974,40268,15496,0,0,1
45890,40256,15641,0,0,1
45779,40243,15806,0,0,1
45655,40226,15988,0,0,1
45515,40202,16189,0,0,1
45373,40173,16407,0,0,1
45263,40139,16629,0,0,1
45194,40098,16839,0,0,1
45150,40051,17024,0,0,1
45128,39998,17180,0,0,1
45140,39937,17310,0,0,1
45174,39876,17413,0,0,1
45211,39824,17496,0,0,1
45251,39780,17573,0,0,1
45305,39744,17661,0,0,1
45356,39721,17762,0,0,1
45379,39716,17874,0,0,1
45388,39731,18009,0,0,1
45399,39764,18167,0,0,1
45394,39808,18332,0,0,1
45347,39869,18490,0,0,1
45272,39947,18644,0,0,1
45191,40037,18786,0,0,1
45088,40133,18899,0,0,1
44949,40232,18980,0,0,1
44800,40337,19036,0,0,1
44669,40443,19071,0,0,1
44551,40544,19094,0,0,1
44443,40640,19117,0,0,1
44367,40732,19158,0,0,1
44338,40823,19222,0,0,1
44340,40918,19305,0,0,1
44360,41019,19405,0,0,1
44406,41117,19514,0,0,1
44483,41205,19627,0,0,1
44572,41278,19731,0,0,1
44654,41337,19816,0,0,1
44729,41384,19869,0,0,1
44786,41421,19878,0,0,1
44804,41445,19836,0,0,1
44773,41455,19750,0,0,1
44713,41453,19629,0,0,1
44636,41442,19469,0,0,1
44542,41431,19271,0,0,1
44446,41426,19056,0,0,1
44373,41432,18853,0,0,1
44336,41446,18676,0,0,1
44334,41466,18534,0,0,1
44378,41496,18440,0,0,1
44475,41536,18400,0,0,1
44609,41580,18401,0,0,1
44750,41629,18430,0,0,1
44885,41680,18480,0,0,1
45014,41727,18543,0,0,1
45130,41768,18602,0,0,1
45216,41804,18650,0,0,1
45262,41839,18686,0,0,1
45274,41873,18712,0,0,1
45258,41901,18732,0,0,1
45209,41923,18754,0,0,1
45136,41944,18780,0,0,1
45064,41963,18810,0,0,1
44999,41981,18844,0,0,1
44933,41999,18888,0,0,1
44877,42010,18939,0,0,1
44853,42012,18988,0,0,1
44856,42006,19023,0,0,1
44870,41999,19050,0,0,1
44896,41992,19076,0,0,1
44934,41983,19094,0,0,1
44965,41967,19086,0,0,1
44967,41947,19054,0,0,1
44941,41924,19007,0,0,1
44898,41896,18943,0,0,1
44834,41865,18852,0,0,1
44752,41832,18744,0,0,1
44676,41800,18637,0,0,1
44618,41771,18542,0,0,1
44572,41748,18459,0,0,1
44537,41736,18392,0,0,1
44520,41734,18346,0,0,1
44518,41741,18313,0,0,1
44510,41753,18287,0,0,1
44476,41766,18270,0,0,1
44424,41775,18254,0,0,1
44352,41777,18223,0,0,1
44250,41777,18169,0,0,1
44123,41771,18091,0,0,1
43991,41753,17990,0,0,1
43866,41722,17876,0,0,1
43748,41684,17753,0,0,1
43652,41643,17641,0,0,1
43600,41606,17557,0,0,1
43598,41572,17490,0,0,1
43636,41541,17435,0,0,1
43710,41517,17405,0,0,1
43821,41496,17402,0,0,1
43955,41478,17412,0,0,1
44088,41465,17425,0,0,1
44203,41454,17433,0,0,1
44301,41443,17423,0,0,1
44377,41427,17397,0,0,1
44422,41410,17362,0,0,1
44443,41393,17310,0,0,1
44463,41374,17233,0,0,1
44491,41351,17125,0,0,1
44531,41322,16996,0,0,1
44601,41292,16856,0,0,1
44715,41261,16714,0,0,1
44865,41231,16569,0,0,1
45040,41202,16434,0,0,1
45241,41169,16326,0,0,1
45461,41132,16246,0,0,1
45669,41093,16181,0,0,1
45836,41058,16131,0,0,1
45958,41031,16103,0,0,1
46031,41013,16091,0,0,1
46045,40998,16080,0,0,1
46008,40988,16070,0,0,1
45945,40992,16065,0,0,1
45877,41009,16048,0,0,1
45814,41033,16002,0,0,1
45766,41057,15927,0,0,1
45756,41078,15834,0,0,1
45790,41091,15722,0,0,1
45861,41096,15594,0,0,1
45966,41091,15460,0,0,1
46109,41074,15323,0,0,1
46280,41044,15189,0,0,1
46452,41004,15069,0,0,1
46609,40964,14970,0,0,1
46750,40930,14893,0,0,1
46867,40906,14844,0,0,1
46938,40894,14833,0,0,1
46955,40888,14858,0,0,1
46929,40883,14920,0,0,1
46869,40880,15017,0,0,1
46776,40881,15149,0,0,1
46661,40884,15319,0,0,1
46555,40887,15518,0,0,1
46475,40884,15721,0,0,1
46422,40874,15916,0,0,1
46403,40858,16108,0,0,1
46425,40834,16297,0,0,1
46482,40806,16467,0,0,1
46554,40776,16620,0,0,1
46636,40745,16771,0,0,1
46731,40710,16922,0,0,1
46821,40673,17065,0,0,1
46880,40641,17202,0,0,1
46907,40617,17337,0,0,1
46906,40602,17470,0,0,1
46869,40593,17604,0,0,1
46791,40590,17744,0,0,1
46696,40587,17885,0,0,1
46607,40581,18020,0,0,1
46526,40573,18144,0,0,1
46450,40562,18255,0,0,1
46398,40542,18354,0,0,1
46372,40511,18430,0,0,1
46351,40470,18473,0,0,1
46327,40421,18484,0,0,1
46308,40365,18476,0,0,1
46293,40306,18451,0,0,1
46262,40246,18404,0,0,1
46212,40191,18348,0,0,1
46164,40139,18301,0,0,1
46131,40097,18266,0,0,1
46100,40068,18244,0,0,1
46075,40047,18247,0,0,1
46075,40029,18280,0,0,1
46092,40015,18334,0,0,1
46098,40008,18401,0,0,1
46093,40007,18481,0,0,1
46088,40008,18567,0,0,1
46066,40008,18654,0,0,1
46005,40012,18737,0,0,1
45920,40029,18808,0,0,1
45837,40060,18856,0,0,1
45753,40108,18880,0,0,1
45659,40174,18884,0,0,1
45574,40256,18867,0,0,1
45519,40344,18828,0,0,1
45488,40433,18772,0,0,1
45467,40523,18711,0,0,1
45468,40616,18651,0,0,1
45499,40709,18591,0,0,1
45539,40797,18529,0,0,1
45564,40878,18472,0,0,1
45579,40951,18430,0,0,1
45583,41017,18400,0,0,1
45563,41072,18372,0,0,1
45506,41117,18351,0,0,1
45424,41154,18345,0,0,1
45333,41184,18347,0,0,1
45230,41214,18344,0,0,1
45117,41247,18336,0,0,1
45009,41281,18327,0,0,1
44923,41314,18306,0,0,1
44852,41343,18264,0,0,1
44791,41370,18205,0,0,1
44745,41396,18141,0,0,1
44712,41419,18078,0,0,1
44673,41439,18024,0,0,1
44613,41462,17987,0,0,1
44540,41488,17969,0,0,1
44453,41514,17966,0,0,1
44334,41548,17978,0,0,1
44189,41587,18000,0,0,1
44042,41624,18021,0,0,1
43899,41656,18035,0,0,1
43748,41686,18036,0,0,1
43599,41715,18017,0,0,1
43474,41742,17971,0,0,1
43379,41766,17905,0,0,1
43295,41788,17833,0,0,1
43226,41809,17755,0,0,1
43186,41829,17669,0,0,1
43166,41840,17584,0,0,1
43149,41843,17509,0,0,1
43142,41845,17454,0,0,1
43154,41848,17415,0,0,1
43173,41845,17383,0,0,1
43180,41839,17358,0,0,1
43183,41829,17341,0,0,1
43188,41814,17326,0,0,1
43175,41797,17308,0,0,1
43133,41781,17289,0,0,1
43078,41765,17279,0,0,1
43027,41743,17274,0,0,1
42970,41712,17265,0,0,1
42906,41678,17251,0,0,1
42854,41647,17235,0,0,1
42826,41616,17211,0,0,1
42813,41587,17169,0,0,1
42814,41566,17115,0,0,1
42853,41553,17059,0,0,1
42933,41544,16993,0,0,1
43029,41543,16912,0,0,1
43130,41552,16830,0,0,1
43249,41566,16754,0,0,1
43381,41579,16687,0,0,1
43494,41589,16638,0,0,1
43581,41600,16617,0,0,1
43654,41615,16624,0,0,1
43714,41633,16655,0,0,1
43742,41650,16713,0,0,1
43741,41663,16788,0,0,1
43734,41672,16864,0,0,1
43723,41677,16925,0,0,1
43693,41677,16963,0,0,1
43653,41669,16975,0,0,1
43636,41650,16956,0,0,1
43646,41625,16894,0,0,1
43666,41598,16790,0,0,1
43701,41568,16660,0,0,1
43767,41533,16516,0,0,1
43849,41492,16362,0,0,1
43918,41448,16213,0,0,1
43975,41407,16093,0,0,1
44030,41372,16009,0,0,1
44064,41342,15951,0,0,1
44057,41314,15918,0,0,1
44030,41291,15912,0,0,1
44012,41275,15919,0,0,1
43999,41266,15916,0,0,1
43990,41261,15892,0,0,1
44013,41253,15850,0,0,1
44092,41236,15782,0,0,1
44211,41208,15674,0,0,1
44349,41173,15532,0,0,1
44517,41132,15377,0,0,1
44718,41088,15219,0,0,1
44922,41040,15067,0,0,1
45103,40989,14939,0,0,1
45267,40941,14855,0,0,1
45408,40897,14816,0,0,1
45496,40855,14824,0,0,1
45515,40818,14882,0,0,1
45484,40787,14990,0,0,1
45410,40759,15138,0,0,1
45282,40732,15319,0,0,1
45110,40706,15524,0,0,1
44926,40678,15742,0,0,1
44742,40646,15961,0,0,1
44554,40615,16171,0,0,1
44375,40585,16367,0,0,1
44232,40560,16544,0,0,1
44124,40538,16700,0,0,1
44034,40519,16836,0,0,1
43964,40512,16956,0,0,1
43933,40514,17065,0,0,1
43931,40518,17158,0,0,1
43933,40525,17237,0,0,1
43940,40533,17316,0,0,1
43965,40537,17399,0,0,1
43990,40540,17472,0,0,1
43995,40543,17532,0,0,1
43996,40541,17597,0,0,1
44015,40530,17673,0,0,1
44041,40506,17747,0,0,1
44054,40470,17815,0,0,1
44064,40426,17890,0,0,1
44084,40377,17970,0,0,1
44093,40325,18038,0,0,1
44074,40275,18085,0,0,1
44039,40229,18116,0,0,1
44001,40190,18132,0,0,1
43946,40162,18131,0,0,1
43865,40149,18118,0,0,1
43788,40145,18108,0,0,1
43733,40146,18108,0,0,1
43676,40148,18121,0,0,1
43608,40153,18156,0,0,1
43550,40158,18211,0,0,1
43507,40161,18283,0,0,1
43461,40163,18367,0,0,1
43413,40166,18461,0,0,1
43385,40174,18549,0,0,1
43378,40187,18618,0,0,1
43365,40206,18660,0,0,1
43332,40237,18669,0,0,1
43295,40284,18640,0,0,1
43256,40346,18571,0,0,1
43195,40419,18467,0,0,1
43114,40507,18337,0,0,1
43043,40606,18194,0,0,1
42993,40707,18047,0,0,1
42955,40811,17904,0,0,1
42931,40915,17779,0,0,1
42944,41011,17679,0,0,1
42985,41097,17602,0,0,1
43026,41173,17547,0,0,1
43063,41237,17525,0,0,1
43102,41288,17530,0,0,1
43120,41327,17542,0,0,1
43098,41357,17557,0,0,1
43056,41385,17579,0,0,1
43017,41414,17604,0,0,1
42978,41437,17620,0,0,1
42927,41457,17626,0,0,1
42890,41479,17622,0,0,1
42886,41505,17606,0,0,1
42897,41535,17583,0,0,1
42906,41567,17558,0,0,1
42935,41600,17539,0,0,1
42998,41631,17530,0,0,1
43076,41659,17533,0,0,1
43154,41686,17549,0,0,1
43246,41708,17567,0,0,1
43361,41722,17572,0,0,1
43472,41729,17564,0,0,1
43551,41736,17548,0,0,1
43601,41746,17528,0,0,1
43616,41761,17494,0,0,1
43568,41780,17439,0,0,1
43452,41802,17375,0,0,1
43298,41826,17315,0,0,1
43128,41849,17254,0,0,1
42939,41867,17187,0,0,1
42746,41881,17131,0,0,1
42581,41887,17092,0,0,1
42460,41883,17058,0,0,1
42371,41868,17017,0,0,1
42316,41847,16978,0,0,1
42317,41815,16939,0,0,1
42375,41775,16886,0,0,1
42463,41734,16815,0,0,1
42576,41698,16742,0,0,1
42720,41662,16670,0,0,1
42872,41627,16591,0,0,1
42988,41596,16514,0,0,1
43061,41567,16459,0,0,1
43109,41534,16429,0,0,1
43123,41495,16413,0,0,1
43091,41453,16405,0,0,1
43041,41414,16404,0,0,1
43010,41380,16402,0,0,1
42997,41346,16391,0,0,1
43001,41312,16372,0,0,1
43052,41285,16341,0,0,1
43182,41264,16290,0,0,1
43376,41248,16218,0,0,1
43609,41237,16127,0,0,1
43882,41226,16028,0,0,1
44185,41210,15928,0,0,1
44486,41194,15834,0,0,1
44757,41178,15762,0,0,1
44997,41156,15725,0,0,1
45209,41125,15716,0,0,1
45373,41087,15716,0,0,1
45481,41047,15719,0,0,1
45555,41005,15728,0,0,1
45613,40958,15726,0,0,1
45647,40902,15693,0,0,1
45659,40838,15632,0,0,1
45673,40771,15547,0,0,1
45703,40702,15431,0,0,1
45741,40627,15287,0,0,1
45782,40550,15134,0,0,1
45839,40479,14986,0,0,1
45909,40412,14856,0,0,1
45967,40347,14754,0,0,1
46005,40290,14686,0,0,1
46033,40243,14651,0,0,1
46048,40206,14637,0,0,1
46038,40181,14637,0,0,1
46014,40163,14644,0,0,1
45993,40147,14655,0,0,1
45983,40132,14671,0,0,1
45977,40120,14693,0,0,1
45983,40109,14719,0,0,1
46017,40097,14745,0,0,1
46081,40079,14775,0,0,1
46154,40055,14819,0,0,1
46231,40032,14886,0,0,1
46319,40007,14977,0,0,1
46409,39979,15095,0,0,1
46484,39951,15247,0,0,1
46548,39926,15434,0,0,1
46616,39909,15652,0,0,1
46683,39902,15888,0,0,1
46736,39908,16136,0,0,1
46785,39923,16387,0,0,1
46844,39941,16634,0,0,1
46898,39962,16869,0,0,1
46930,39987,17092,0,0,1
46960,40014,17303,0,0,1
47004,40036,17492,0,0,1
47036,40053,17649,0,0,1
47040,40069,17778,0,0,1
47035,40087,17887,0,0,1
47027,40104,17971,0,0,1
46989,40112,18021,0,0,1
46908,40108,18047,0,0,1
46809,40096,18066,0,0,1
46709,40079,18078,0,0,1
46597,40057,18082,0,0,1
46475,40032,18092,0,0,1
46380,40004,18120,0,0,1
46330,39973,18166,0,0,1
46310,39944,18236,0,0,1
46315,39918,18341,0,0,1
46359,39890,18480,0,0,1
46426,39859,18637,0,0,1
46481,39822,18798,0,0,1
46516,39785,18961,0,0,1
46553,39748,19114,0,0,1
46586,39708,19235,0,0,1
46596,39663,19312,0,0,1
46594,39619,19343,0,0,1
46603,39579,19330,0,0,1
46612,39537,19276,0,0,1
46597,39492,19197,0,0,1
46569,39448,19110,0,0,1
46547,39406,19022,0,0,1
46509,39369,18942,0,0,1
46433,39346,18884,0,0,1
46338,39339,18850,0,0,1
46249,39349,18832,0,0,1
46156,39376,18825,0,0,1
46053,39417,18830,0,0,1
45967,39475,18839,0,0,1
45924,39549,18836,0,0,1
45917,39632,18805,0,0,1
45931,39720,18752,0,0,1
45981,39816,18682,0,0,1
46073,39916,18594,0,0,1
46174,40019,18489,0,0,1
46253,40125,18376,0,0,1
46304,40227,18268,0,0,1
46321,40317,18166,0,0,1
46283,40401,18073,0,0,1
46185,40485,18009,0,0,1
46050,40569,17989,0,0,1
45898,40646,18000,0,0,1
45731,40717,18026,0,0,1
45561,40782,18069,0,0,1
45421,40842,18129,0,0,1
45328,40896,18185,0,0,1
45271,40941,18223,0,0,1
45249,40981,18247,0,0,1
45279,41013,18253,0,0,1
45358,41039,18223,0,0,1
45458,41059,18158,0,0,1
45559,41072,18068,0,0,1
45657,41080,17957,0,0,1
45730,41087,17829,0,0,1
45751,41098,17699,0,0,1
45715,41113,17579,0,0,1
45638,41133,17472,0,0,1
45522,41154,17384,0,0,1
45368,41173,17320,0,0,1
45194,41197,17274,0,0,1
45031,41230,17239,0,0,1
44892,41265,17207,0,0,1
44772,41300,17174,0,0,1
44678,41339,17132,0,0,1
44627,41378,17072,0,0,1
44619,41417,16994,0,0,1
44638,41456,16910,0,0,1
44685,41492,16823,0,0,1
44764,41517,16730,0,0,1
44864,41531,16628,0,0,1
44958,41538,16522,0,0,1
45038,41545,16416,0,0,1
45095,41553,16306,0,0,1
45111,41555,16185,0,0,1
45071,41551,16060,0,0,1
44984,41545,15942,0,0,1
44870,41539,15826,0,0,1
44736,41529,15711,0,0,1
44590,41516,15606,0,0,1
44465,41498,15517,0,0,1
44381,41475,15442,0,0,1
44329,41446,15380,0,0,1
44304,41415,15333,0,0,1
44325,41382,15301,0,0,1
44398,41349,15286,0,0,1
44503,41319,15294,0,0,1
44636,41294,15317,0,0,1
44812,41278,15339,0,0,1
45028,41267,15350,0,0,1
45254,41258,15347,0,0,1
45478,41255,15332,0,0,1
45714,41255,15301,0,0,1
45953,41253,15247,0,0,1
46160,41256,15173,0,0,1
46334,41261,15100,0,0,1
46495,41264,15039,0,0,1
46639,41264,14982,0,0,1
46740,41261,14933,0,0,1
46808,41255,14911,0,0,1
46867,41244,14919,0,0,1
46905,41223,14952,0,0,1
46907,41190,15005,0,0,1
46898,41154,15078,0,0,1
46913,41122,15164,0,0,1
46954,41096,15250,0,0,1
47010,41076,15324,0,0,1
47102,41059,15380,0,0,1
47245,41037,15408,0,0,1
47419,41012,15407,0,0,1
47596,40991,15382,0,0,1
47773,40971,15338,0,0,1
47950,40946,15278,0,0,1
48102,40916,15222,0,0,1
48204,40881,15187,0,0,1
48275,40846,15183,0,0,1
48329,40812,15214,0,0,1
48346,40776,15286,0,0,1
48317,40737,15404,0,0,1
48266,40697,15566,0,0,1
48212,40656,15764,0,0,1
48148,40615,15990,0,0,1
48078,40577,16239,0,0,1
48024,40542,16501,0,0,1
47995,40504,16764,0,0,1
47977,40465,17013,0,0,1
47972,40430,17255,0,0,1
47998,40401,17487,0,0,1
48050,40378,17693,0,0,1
48106,40356,17870,0,0,1
48161,40340,18037,0,0,1
48227,40331,18202,0,0,1
48291,40327,18357,0,0,1
48324,40327,18505,0,0,1
48322,40328,18663,0,0,1
48295,40329,18832,0,0,1
48232,40331,19007,0,0,1
48120,40334,19184,0,0,1
47964,40332,19354,0,0,1
47779,40317,19502,0,0,1
47565,40292,19616,0,0,1
47323,40267,19697,0,0,1
47073,40242,19743,0,0,1
46847,40213,19749,0,0,1
46658,40177,19722,0,0,1
46505,40138,19684,0,0,1
46394,40101,19647,0,0,1
46333,40068,19615,0,0,1
46311,40037,19603,0,0,1
46311,40010,19625,0,0,1
46326,39991,19684,0,0,1
46355,39978,19763,0,0,1
46388,39968,19852,0,0,1
46412,39962,19946,0,0,1
46440,39953,20037,0,0,1
46480,39936,20100,0,0,1
46516,39910,20117,0,0,1
46524,39878,20089,0,0,1
46511,39842,20022,0,0,1
46482,39798,19911,0,0,1
46429,39743,19768,0,0,1
46351,39685,19625,0,0,1
46272,39628,19498,0,0,1
46207,39572,19386,0,0,1
46146,39523,19298,0,0,1
46086,39490,19243,0,0,1
46047,39476,19217,0,0,1
46039,39483,19203,0,0,1
46044,39512,19184,0,0,1
46059,39563,19147,0,0,1
46101,39628,19076,0,0,1
46169,39701,18965,0,0,1
46241,39779,18818,0,0,1
46315,39861,18648,0,0,1
46398,39946,18464,0,0,1
46475,40031,18273,0,0,1
46511,40111,18087,0,0,1
46496,40193,17930,0,0,1
46444,40282,17808,0,0,1
46358,40372,17719,0,0,1
46231,40463,17666,0,0,1
46076,40561,17652,0,0,1
45919,40665,17663,0,0,1
45768,40775,17687,0,0,1
45621,40890,17714,0,0,1
45489,40998,17734,0,0,1
45391,41087,17733,0,0,1
45323,41157,17707,0,0,1
45277,41213,17664,0,0,1
45263,41258,17606,0,0,1
45290,41290,17538,0,0,1
45349,41303,17467,0,0,1
45423,41304,17406,0,0,1
45507,41299,17364,0,0,1
45591,41292,17333,0,0,1
45648,41286,17307,0,0,1
45655,41289,17290,0,0,1
45612,41299,17278,0,0,1
45528,41311,17252,0,0,1
45402,41328,17201,0,0,1
45241,41353,17132,0,0,1
45072,41383,17043,0,0,1
44919,41414,16925,0,0,1
44787,41440,16786,0,0,1
44682,41461,16640,0,0,1
44624,41483,16499,0,0,1
44622,41509,16378,0,0,1
44668,41536,16289,0,0,1
44753,41563,16233,0,0,1
44879,41590,16203,0,0,1
45032,41615,16190,0,0,1
45180,41639,16193,0,0,1
45312,41667,16207,0,0,1
45442,41690,16218,0,0,1
45564,41705,16208,0,0,1
45656,41712,16176,0,0,1
45724,41714,16135,0,0,1
45796,41708,16081,0,0,1
45868,41688,16005,0,0,1
45915,41657,15916,0,0,1
45955,41623,15835,0,0,1
46013,41586,15768,0,0,1
46077,41543,15714,0,0,1
46130,41497,15681,0,0,1
46201,41450,15674,0,0,1
46324,41398,15689,0,0,1
46496,41343,15721,0,0,1
46704,41290,15773,0,0,1
46967,41240,15842,0,0,1
47293,41187,15922,0,0,1
47636,41138,16012,0,0,1
47947,41095,16104,0,0,1
48219,41064,16187,0,0,1
48447,41046,16241,0,0,1
48596,41034,16254,0,0,1
48646,41028,16228,0,0,1
48609,41028,16166,0,0,1
48499,41033,16068,0,0,1
48319,41046,15940,0,0,1
48081,41062,15808,0,0,1
47818,41075,15683,0,0,1
47558,41078,15565,0,0,1
47309,41070,15462,0,0,1
47080,41059,15389,0,0,1
46889,41045,15352,0,0,1
46747,41026,15347,0,0,1
46645,40999,15371,0,0,1
46580,40967,15413,0,0,1
46560,40933,15455,0,0,1
46579,40898,15482,0,0,1
46610,40864,15501,0,0,1
46641,40836,15520,0,0,1
46677,40813,15542,0,0,1
46711,40793,15561,0,0,1
46732,40780,15591,0,0,1
46751,40771,15655,0,0,1
46794,40758,15763,0,0,1
46873,40734,15913,0,0,1
46975,40697,16111,0,0,1
47094,40651,16351,0,0,1
47230,40600,16622,0,0,1
47367,40539,16913,0,0,1
47473,40466,17214,0,0,1
47537,40387,17507,0,0,1
47565,40306,17770,0,0,1
47557,40231,17985,0,0,1
47501,40169,18151,0,0,1
47409,40124,18278,0,0,1
47308,40095,18372,0,0,1
47203,40082,18441,0,0,1
47098,40081,18507,0,0,1
47024,40088,18588,0,0,1
47004,40098,18685,0,0,1
47026,40106,18797,0,0,1
47074,40108,18923,0,0,1
47155,40107,19059,0,0,1
47262,40098,19199,0,0,1
47350,40077,19334,0,0,1
47385,40048,19468,0,0,1
47374,40015,19599,0,0,1
47320,39979,19716,0,0,1
47205,39946,19820,0,0,1
47036,39924,19934,0,0,1
46852,39913,20066,0,0,1
46680,39911,20200,0,0,1
46530,39914,20329,0,0,1
46422,39921,20464,0,0,1
46388,39935,20600,0,0,1
46430,39952,20720,0,0,1
46525,39963,20813,0,0,1
46668,39968,20875,0,0,1
46865,39965,20899,0,0,1
47093,39954,20888,0,0,1
47313,39937,20848,0,0,1
47504,39913,20781,0,0,1
47662,39882,20694,0,0,1
47767,39842,20602,0,0,1
47798,39798,20522,0,0,1
47747,39756,20470,0,0,1
47634,39719,20449,0,0,1
47472,39686,20448,0,0,1
47265,39661,20469,0,0,1
47032,39642,20511,0,0,1
46807,39625,20557,0,0,1
46604,39608,20578,0,0,1
46426,39594,20562,0,0,1
46295,39581,20512,0,0,1
46235,39560,20416,0,0,1
46238,39527,20269,0,0,1
46283,39488,20087,0,0,1
46381,39447,19886,0,0,1
46535,39412,19676,0,0,1
46702,39393,19473,0,0,1
46847,39397,19291,0,0,1
46976,39420,19141,0,0,1
47096,39463,19033,0,0,1
47177,39525,18970,0,0,1
47204,39607,18943,0,0,1
47199,39706,18943,0,0,1
47185,39817,18952,0,0,1
47157,39932,18958,0,0,1
47119,40049,18967,0,0,1
47095,40160,18969,0,0,1
47098,40259,18940,0,0,1
47118,40347,18884,0,0,1
47141,40428,18819,0,0,1
47175,40504,18759,0,0,1
47217,40572,18703,0,0,1
47247,40633,18653,0,0,1
47269,40691,18610,0,0,1
47304,40748,18577,0,0,1
47355,40809,18554,0,0,1
47405,40877,18542,0,0,1
47457,40950,18536,0,0,1
47531,41021,18531,0,0,1
47608,41083,18518,0,0,1
47647,41135,18493,0,0,1
47646,41175,18457,0,0,1
47631,41205,18403,0,0,1
47601,41222,18320,0,0,1
47545,41229,18215,0,0,1
47493,41231,18115,0,0,1
47484,41229,18031,0,0,1
47522,41232,17957,0,0,1
47594,41247,17902,0,0,1
47703,41277,17872,0,0,1
47855,41320,17863,0,0,1
48025,41373,17867,0,0,1
48175,41433,17883,0,0,1
48295,41499,17898,0,0,1
48387,41569,17900,0,0,1
48436,41637,17882,0,0,1
48426,41703,17839,0,0,1
48381,41758,17770,0,0,1
48321,41801,17672,0,0,1
48233,41832,17555,0,0,1
48112,41855,17445,0,0,1
47989,41867,17358,0,0,1
47879,41866,17290,0,0,1
47769,41852,17240,0,0,1
47665,41831,17223,0,0,1
47604,41810,17233,0,0,1
47601,41792,17253,0,0,1
47635,41778,17276,0,0,1
47713,41767,17290,0,0,1
47861,41756,17279,0,0,1
48060,41745,17240,0,0,1
48254,41736,17176,0,0,1
48422,41727,17092,0,0,1
48578,41712,16991,0,0,1
48710,41694,16879,0,0,1
48788,41671,16766,0,0,1
48810,41644,16659,0,0,1
48809,41612,16561,0,0,1
48803,41573,16466,0,0,1
48789,41531,16380,0,0,1
48784,41496,16313,0,0,1
48817,41470,16257,0,0,1
48895,41456,16199,0,0,1
48994,41454,16136,0,0,1
49121,41462,16076,0,0,1
49297,41474,16024,0,0,1
49505,41487,15975,0,0,1
49719,41497,15938,0,0,1
49954,41508,15916,0,0,1
50222,41520,15905,0,0,1
50488,41526,15903,0,0,1
50712,41521,15918,0,0,1
50891,41503,15954,0,0,1
51022,41470,16010,0,0,1
51071,41427,16085,0,0,1
51017,41381,16178,0,0,1
50874,41337,16287,0,0,1
50669,41295,16407,0,0,1
50419,41252,16542,0,0,1
50148,41213,16698,0,0,1
49906,41183,16878,0,0,1
49731,41164,17067,0,0,1
49631,41154,17261,0,0,1
49606,41150,17474,0,0,1
49672,41151,17707,0,0,1
49819,41153,17941,0,0,1
49999,41156,18167,0,0,1
50184,41157,18382,0,0,1
50376,41156,18579,0,0,1
50556,41147,18750,0,0,1
50684,41129,18887,0,0,1
50746,41106,18981,0,0,1
50766,41080,19038,0,0,1
50745,41050,19062,0,0,1
50664,41015,19059,0,0,1
50531,40980,19040,0,0,1
50384,40945,19015,0,0,1
50246,40914,18993,0,0,1
50122,40893,18985,0,0,1
50032,40878,19012,0,0,1
50001,40867,19075,0,0,1
50024,40858,19167,0,0,1
50076,40853,19291,0,0,1
50150,40848,19453,0,0,1
50252,40844,19638,0,0,1
50360,40837,19825,0,0,1
50431,40826,20008,0,0,1
50458,40816,20174,0,0,1
50451,40807,20309,0,0,1
50396,40797,20406,0,0,1
50270,40783,20466,0,0,1
50091,40767,20488,0,0,1
49888,40750,20468,0,0,1
49662,40738,20406,0,0,1
49415,40733,20314,0,0,1
49181,40730,20211,0,0,1
48993,40719,20102,0,0,1
48840,40701,19995,0,0,1
48709,40686,19911,0,0,1
48613,40677,19855,0,0,1
48556,40671,19811,0,0,1
48512,40658,19777,0,0,1
48462,40639,19753,0,0,1
48409,40619,19733,0,0,1
48355,40599,19705,0,0,1
48281,40580,19667,0,0,1
48174,40564,19617,0,0,1
48046,40552,19548,0,0,1
47905,40542,19453,0,0,1
47739,40538,19342,0,0,1
47548,40538,19230,0,0,1
47363,40538,19112,0,0,1
47203,40534,18977,0,0,1
47059,40525,18830,0,0,1
46932,40513,18688,0,0,1
46846,40499,18561,0,0,1
46794,40480,18449,0,0,1
46741,40453,18360,0,0,1
46676,40421,18301,0,0,1
46618,40389,18268,0,0,1
46553,40358,18259,0,0,1
46455,40336,18274,0,0,1
46330,40333,18305,0,0,1
46203,40349,18340,0,0,1
46072,40380,18374,0,0,1
45929,40426,18403,0,0,1
45790,40481,18426,0,0,1
45676,40540,18447,0,0,1
45597,40604,18463,0,0,1
45545,40680,18477,0,0,1
45516,40765,18492,0,0,1
45512,40851,18492,0,0,1
45522,40938,18468,0,0,1
45528,41026,18429,0,0,1
45532,41119,18378,0,0,1
45536,41216,18305,0,0,1
45523,41313,18211,0,0,1
45475,41408,18102,0,0,1
45408,41504,17985,0,0,1
45335,41602,17866,0,0,1
45242,41695,17752,0,0,1
45123,41779,17646,0,0,1
44997,41851,17550,0,0,1
44876,41913,17466,0,0,1
44744,41969,17402,0,0,1
44604,42013,17353,0,0,1
44475,42047,17311,0,0,1
44365,42075,17271,0,0,1
