green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch2
44059,17722,60656,0,0
44034,17688,60600,0,0
44020,17668,60562,0,0
44014,17658,60539,0,0
44012,17652,60526,0,0
44008,17645,60515,0,0
43999,17635,60498,0,0
43982,17618,60468,0,0
43954,17589,60418,0,0
43912,17542,60341,0,0
43854,17475,60238,0,0
43782,17392,60112,0,0
43701,17299,59967,0,0
43614,17199,59807,0,0
43523,17095,59639,0,0
43431,16989,59473,0,0
43340,16884,59310,0,0
43254,16786,59155,0,0
43178,16696,59014,0,0
43114,16620,58892,0,0
43063,16560,58793,0,0
43024,16519,58716,0,0
42996,16496,58662,0,0
42982,16490,58633,0,0
42978,16499,58629,0,0
42984,16516,58645,0,0
42999,16538,58675,0,0
43017,16563,58715,0,0
43034,16590,58759,0,0
43049,16617,58800,0,0
43065,16640,58834,0,0
43080,16656,58856,0,0
43091,16662,58865,0,0
43094,16658,58859,0,0
43087,16641,58837,0,0
43067,16608,58795,0,0
43033,16564,58732,0,0
42987,16511,58649,0,0
42932,16448,58548,0,0
42870,16373,58430,0,0
42800,16286,58295,0,0
42718,16185,58139,0,0
42626,16071,57962,0,0
42528,15947,57772,0,0
42422,15816,57573,0,0
42310,15680,57370,0,0
42195,15543,57163,0,0
42079,15407,56953,0,0
41963,15271,56740,0,0
41847,15135,56527,0,0
41732,15001,56315,0,0
41616,14872,56104,0,0
41501,14747,55895,0,0
41389,14623,55693,0,0
41279,14503,55500,0,0
41174,14388,55318,0,0
41074,14277,55139,0,0
40974,14167,54962,0,0
40875,14060,54789,0,0
40777,13954,54624,0,0
40682,13849,54464,0,0
40592,13745,54309,0,0
40507,13646,54160,0,0
40423,13551,54017,0,0
40340,13459,53880,0,0
40259,13368,53746,0,0
40182,13278,53612,0,0
40105,13187,53476,0,0
40028,13096,53341,0,0
39950,13008,53206,0,0
39875,12925,53072,0,0
39803,12843,52942,0,0
39732,12763,52814,0,0
39663,12686,52689,0,0
39597,12612,52569,0,0
39532,12543,52453,0,0
39469,12473,52338,0,0
39406,12403,52225,0,0
39342,12332,52112,0,0
39280,12265,51999,0,0
39216,12200,51888,0,0
39154,12138,51780,0,0
39096,12077,51674,0,0
39044,12018,51568,0,0
38992,11958,51460,0,0
38935,11897,51356,0,0
38877,11835,51255,0,0
38816,11771,51154,0,0
38754,11705,51051,0,0
38692,11638,50947,0,0
38630,11568,50841,0,0
38565,11498,50734,0,0
38498,11426,50624,0,0
38428,11349,50510,0,0
38356,11266,50387,0,0
38282,11177,50257,0,0
38203,11086,50122,0,0
38123,10993,49982,0,0
38043,10900,49838,0,0
37965,10808,49691,0,0
37887,10714,49540,0,0
37806,10617,49385,0,0
37720,10518,49226,0,0
37628,10415,49062,0,0
37531,10312,48895,0,0
37430,10209,48726,0,0
37330,10104,48552,0,0
37230,9995,48373,0,0
37128,9883,48191,0,0
37024,9769,48005,0,0
36918,9652,47817,0,0
36811,9536,47632,0,0
36706,9421,47453,0,0
36610,9314,47288,0,0
36531,9226,47153,0,0
36484,9174,47076,0,0
36488,9184,47092,0,0
36564,9282,47243,0,0
36737,9492,47568,0,0
37025,9835,48096,0,0
37432,10319,48836,0,0
37953,10935,49776,0,0
38570,11658,50877,0,0
39253,12453,52087,0,0
39969,13280,53347,0,0
40686,14109,54614,0,0
41381,14911,55849,0,0
42036,15667,57023,0,0
42642,16363,58112,0,0
43191,16992,59102,0,0
43676,17545,59984,0,0
44095,18017,60749,0,0
44445,18408,61394,0,0
44731,18722,61925,0,0
44956,18967,62344,0,0
45121,19147,62659,0,0
45231,19268,62880,0,0
45294,19332,63017,0,0
45315,19346,63079,0,0
45300,19320,63072,0,0
45254,19260,63004,0,0
45185,19173,62890,0,0
45098,19065,62737,0,0
44996,18941,62556,0,0
44883,18809,62358,0,0
44766,18674,62152,0,0
44648,18540,61943,0,0
44532,18411,61741,0,0
44426,18294,61554,0,0
44336,18191,61388,0,0
44262,18104,61248,0,0
44202,18035,61136,0,0
44157,17983,61053,0,0
44125,17949,60994,0,0
44102,17929,60953,0,0
44089,17919,60922,0,0
44081,17913,60897,0,0
44075,17904,60873,0,0
44063,17889,60843,0,0
44041,17864,60798,0,0
44007,17825,60733,0,0
43958,17771,60645,0,0
43897,17701,60533,0,0
43825,17615,60399,0,0
43743,17515,60247,0,0
43651,17404,60080,0,0
43556,17289,59905,0,0
43458,17175,59729,0,0
43361,17065,59555,0,0
43269,16960,59390,0,0
43187,16866,59241,0,0
43118,16787,59114,0,0
43064,16727,59011,0,0
43025,16685,58935,0,0
43003,16662,58884,0,0
42996,16654,58857,0,0
42999,16658,58853,0,0
43008,16673,58866,0,0
43022,16692,58891,0,0
43042,16712,58925,0,0
43064,16733,58964,0,0
43087,16757,59004,0,0
43108,16780,59041,0,0
43125,16800,59068,0,0
43135,16813,59083,0,0
43133,16813,59080,0,0
43120,16798,59054,0,0
43096,16769,59007,0,0
43064,16730,58940,0,0
43020,16675,58854,0,0
42963,16607,58747,0,0
42896,16525,58620,0,0
42817,16429,58473,0,0
42726,16315,58306,0,0
42626,16190,58126,0,0
42518,16057,57940,0,0
42404,15919,57747,0,0
42288,15780,57545,0,0
42173,15642,57337,0,0
42056,15509,57127,0,0
41938,15378,56915,0,0
41822,15247,56705,0,0
41705,15118,56496,0,0
41589,14992,56289,0,0
41473,14867,56082,0,0
41357,14740,55875,0,0
41245,14612,55670,0,0
41136,14485,55469,0,0
41030,14361,55273,0,0
40923,14239,55082,0,0
40814,14117,54895,0,0
40704,13998,54708,0,0
40595,13879,54524,0,0
40489,13758,54344,0,0
40383,13637,54168,0,0
40278,13519,53996,0,0
40178,13408,53827,0,0
40084,13306,53667,0,0
39996,13214,53513,0,0
39912,13127,53362,0,0
39831,13043,53212,0,0
39751,12958,53066,0,0
39673,12872,52924,0,0
39597,12787,52788,0,0
39523,12702,52656,0,0
39451,12618,52528,0,0
39379,12534,52398,0,0
39306,12449,52266,0,0
39231,12362,52130,0,0
39156,12273,51995,0,0
39079,12181,51857,0,0
39001,12088,51715,0,0
38919,11996,51569,0,0
38835,11901,51421,0,0
38749,11805,51270,0,0
38661,11707,51115,0,0
38574,11611,50960,0,0
38488,11517,50805,0,0
38401,11424,50653,0,0
38312,11331,50502,0,0
38220,11236,50351,0,0
38130,11141,50199,0,0
38041,11046,50043,0,0
37953,10947,49883,0,0
37862,10846,49721,0,0
37769,10744,49561,0,0
37675,10641,49402,0,0
37581,10540,49243,0,0
37487,10441,49085,0,0
37395,10341,48927,0,0
37304,10238,48768,0,0
37212,10132,48605,0,0
37117,10023,48438,0,0
37018,9910,48267,0,0
36917,9797,48090,0,0
36816,9683,47906,0,0
36712,9565,47717,0,0
36605,9443,47522,0,0
36495,9317,47323,0,0
36379,9187,47122,0,0
36259,9052,46921,0,0
36137,8914,46715,0,0
36015,8775,46503,0,0
35892,8633,46285,0,0
35768,8491,46064,0,0
35642,8351,45844,0,0
35515,8214,45626,0,0
35391,8077,45410,0,0
35271,7946,45201,0,0
35161,7829,45015,0,0
35077,7741,44876,0,0
35036,7705,44816,0,0
35064,7747,44877,0,0
35186,7898,45103,0,0
35425,8183,45535,0,0
35796,8615,46198,0,0
36300,9195,47090,0,0
36921,9907,48181,0,0
37630,10720,49420,0,0
38393,11597,50754,0,0
39178,12502,52127,0,0
39950,13396,53486,0,0
40686,14246,54787,0,0
41364,15028,55995,0,0
41973,15730,57091,0,0
42507,16344,58062,0,0
42965,16867,58899,0,0
43346,17298,59605,0,0
43651,17642,60180,0,0
43887,17906,60633,0,0
44060,18095,60970,0,0
44177,18215,61200,0,0
44243,18274,61332,0,0
44260,18278,61376,0,0
44230,18232,61342,0,0
44162,18147,61242,0,0
44064,18030,61087,0,0
43945,17886,60887,0,0
43809,17724,60653,0,0
43660,17550,60398,0,0
43503,17371,60131,0,0
43346,17193,59862,0,0
43196,17019,59600,0,0
43055,16854,59351,0,0
42924,16704,59120,0,0
42808,16570,58914,0,0
42709,16455,58734,0,0
42626,16361,58583,0,0
42561,16289,58465,0,0
42512,16238,58374,0,0
42476,16202,58302,0,0
42448,16173,58244,0,0
42424,16149,58194,0,0
42400,16128,58145,0,0
42372,16102,58088,0,0
42333,16065,58015,0,0
42284,16015,57923,0,0
42223,15950,57813,0,0
42152,15870,57683,0,0
42074,15778,57538,0,0
41988,15679,57380,0,0
41898,15576,57212,0,0
41806,15467,57041,0,0
41714,15359,56873,0,0
41628,15260,56719,0,0
41552,15172,56584,0,0
41486,15098,56470,0,0
41433,15039,56379,0,0
41394,14999,56312,0,0
41370,14978,56270,0,0
41362,14973,56256,0,0
41368,14984,56267,0,0
41384,15009,56301,0,0
41409,15047,56349,0,0
41439,15090,56405,0,0
41474,15134,56465,0,0
41511,15178,56521,0,0
41547,15216,56571,0,0
41577,15245,56608,0,0
41597,15262,56629,0,0
41604,15267,56631,0,0
41595,15257,56610,0,0
41573,15229,56564,0,0
41536,15185,56496,0,0
41485,15128,56409,0,0
41420,15056,56296,0,0
41341,14966,56158,0,0
41250,14863,55999,0,0
41149,14747,55821,0,0
41038,14619,55625,0,0
40916,14482,55411,0,0
40786,14338,55186,0,0
40652,14191,54955,0,0
40516,14038,54716,0,0
40378,13881,54470,0,0
40236,13720,54219,0,0
40092,13558,53964,0,0
39949,13392,53707,0,0
39805,13224,53449,0,0
39662,13055,53196,0,0
39520,12890,52946,0,0
39377,12728,52697,0,0
39237,12572,52451,0,0
39100,12422,52213,0,0
38970,12275,51983,0,0
38846,12130,51761,0,0
38725,11988,51546,0,0
38608,11853,51339,0,0
38492,11724,51142,0,0
38381,11600,50955,0,0
38276,11482,50776,0,0
38179,11371,50606,0,0
38090,11267,50445,0,0
38005,11171,50293,0,0
37922,11079,50146,0,0
37838,10986,50001,0,0
37753,10893,49857,0,0
37673,10804,49714,0,0
37598,10721,49577,0,0
37524,10641,49441,0,0
37449,10562,49306,0,0
37375,10483,49173,0,0
37302,10405,49044,0,0
37228,10331,48918,0,0
37154,10258,48792,0,0
37080,10184,48666,0,0
37009,10111,48541,0,0
36941,10035,48416,0,0
36874,9957,48288,0,0
36805,9877,48157,0,0
36736,9796,48024,0,0
36665,9717,47892,0,0
36590,9638,47763,0,0
36513,9560,47636,0,0
36433,9479,47511,0,0
36353,9396,47384,0,0
36272,9311,47254,0,0
36190,9224,47119,0,0
36106,9132,46982,0,0
36021,9035,46841,0,0
35931,8933,46693,0,0
35837,8829,46535,0,0
35740,8719,46368,0,0
35640,8606,46191,0,0
35534,8487,46003,0,0
35422,8361,45800,0,0
35300,8228,45585,0,0
35172,8090,45359,0,0
35036,7947,45122,0,0
34893,7798,44874,0,0
34745,7639,44615,0,0
34594,7473,44347,0,0
34442,7304,44077,0,0
34288,7136,43808,0,0
34138,6972,43547,0,0
33998,6818,43303,0,0
33880,6689,43096,0,0
33800,6604,42957,0,0
33781,6588,42925,0,0
33846,6665,43045,0,0
34016,6864,43361,0,0
34311,7208,43905,0,0
34739,7707,44685,0,0
35297,8355,45687,0,0
35963,9124,46870,0,0
36704,9982,48183,0,0
37485,10890,49568,0,0
38277,11808,50969,0,0
39053,12700,52337,0,0
39788,13543,53631,0,0
40462,14316,54819,0,0
41059,15000,55879,0,0
41572,15583,56796,0,0
42001,16065,57565,0,0
42345,16449,58190,0,0
42610,16742,58677,0,0
42801,16949,59036,0,0
42922,17079,59277,0,0
42982,17138,59410,0,0
42989,17135,59444,0,0
42951,17080,59393,0,0
42873,16983,59268,0,0
42762,16850,59082,0,0
42625,16690,58846,0,0
42468,16510,58575,0,0
42299,16314,58279,0,0
42121,16108,57967,0,0
41943,15898,57648,0,0
41765,15691,57331,0,0
41591,15492,57024,0,0
41427,15303,56735,0,0
41275,15128,56469,0,0
41135,14971,56230,0,0
41011,14837,56024,0,0
40903,14726,55848,0,0
40813,14633,55699,0,0
40736,14553,55571,0,0
40665,14479,55452,0,0
40597,14407,55337,0,0
40526,14332,55218,0,0
40450,14250,55087,0,0
40366,14159,54940,0,0
40273,14058,54776,0,0
40171,13945,54593,0,0
40061,13821,54396,0,0
39948,13688,54190,0,0
39838,13552,53983,0,0
39732,13423,53783,0,0
39632,13308,53599,0,0
39544,13207,53439,0,0
39473,13128,53313,0,0
39423,13074,53222,0,0
39394,13046,53167,0,0
39387,13042,53146,0,0
39397,13061,53157,0,0
39423,13096,53198,0,0
39464,13148,53268,0,0
39517,13213,53365,0,0
39579,13286,53477,0,0
39643,13361,53597,0,0
39707,13437,53719,0,0
39771,13513,53837,0,0
39831,13583,53943,0,0
39883,13641,54030,0,0
39922,13685,54095,0,0
39948,13714,54134,0,0
39957,13724,54144,0,0
39946,13710,54120,0,0
39914,13672,54064,0,0
39861,13615,53976,0,0
39789,13540,53859,0,0
39702,13445,53714,0,0
39603,13332,53542,0,0
39493,13202,53346,0,0
39371,13059,53127,0,0
39239,12901,52889,0,0
39096,12732,52633,0,0
38945,12554,52367,0,0
38790,12372,52094,0,0
38634,12188,51817,0,0
38477,12005,51536,0,0
38319,11819,51251,0,0
38158,11630,50961,0,0
37994,11442,50668,0,0
37829,11253,50376,0,0
37664,11065,50086,0,0
37500,10882,49799,0,0
37339,10703,49519,0,0
37183,10532,49249,0,0
37037,10367,48991,0,0
36900,10208,48745,0,0
36769,10058,48511,0,0
36645,9917,48290,0,0
36527,9784,48080,0,0
36416,9659,47881,0,0
36311,9540,47696,0,0
36209,9427,47523,0,0
36113,9321,47358,0,0
36022,9223,47199,0,0
35938,9132,47049,0,0
35857,9045,46909,0,0
35781,8962,46777,0,0
35707,8881,46649,0,0
35635,8803,46526,0,0
35567,8728,46405,0,0
35500,8657,46284,0,0
35433,8588,46165,0,0
35366,8521,46052,0,0
35300,8455,45944,0,0
35234,8389,45839,0,0
35171,8323,45733,0,0
35112,8259,45629,0,0
35056,8195,45524,0,0
35000,8130,45418,0,0
34941,8064,45311,0,0
34879,7997,45203,0,0
34816,7930,45092,0,0
34752,7862,44977,0,0
34686,7789,44859,0,0
34613,7712,44737,0,0
34532,7630,44608,0,0
34448,7543,44469,0,0
34360,7451,44320,0,0
34269,7352,44161,0,0
34175,7249,43993,0,0
34078,7143,43815,0,0
33977,7034,43629,0,0
33875,6923,43442,0,0
33771,6810,43253,0,0
33668,6695,43063,0,0
33571,6582,42878,0,0
33483,6479,42709,0,0
33413,6397,42572,0,0
33376,6356,42498,0,0
33391,6379,42524,0,0
33481,6491,42688,0,0
33668,6715,43030,0,0
33967,7071,43582,0,0
34392,7570,44363,0,0
34942,8213,45364,0,0
35600,8979,46549,0,0
36336,9833,47864,0,0
37115,10737,49255,0,0
37912,11658,50672,0,0
38697,12564,52066,0,0
39447,13423,53393,0,0
40145,14213,54622,0,0
40772,14918,55726,0,0
41318,15531,56691,0,0
41779,16048,57509,0,0
42157,16470,58185,0,0
42456,16804,58728,0,0
42683,17054,59144,0,0
42844,17229,59448,0,0
42946,17334,59647,0,0
42992,17375,59750,0,0
42988,17361,59766,0,0
42942,17301,59707,0,0
42864,17205,59584,0,0
42763,17081,59413,0,0
42644,16936,59208,0,0
42511,16779,58977,0,0
42369,16613,58728,0,0
42220,16441,58469,0,0
42071,16266,58210,0,0
41927,16098,57959,0,0
41790,15943,57722,0,0
41665,15802,57505,0,0
41555,15677,57314,0,0
41459,15570,57151,0,0
41377,15484,57016,0,0
41310,15416,56906,0,0
41256,15363,56818,0,0
41213,15325,56749,0,0
41178,15296,56689,0,0
41147,15267,56632,0,0
41114,15230,56567,0,0
41075,15180,56487,0,0
41025,15118,56389,0,0
40963,15043,56271,0,0
40890,14955,56129,0,0
40809,14855,55966,0,0
40721,14746,55788,0,0
40628,14633,55603,0,0
40532,14517,55414,0,0
40436,14405,55228,0,0
40342,14298,55052,0,0
40255,14200,54897,0,0
40177,14119,54768,0,0
40114,14058,54670,0,0
40069,14018,54602,0,0
40040,13996,54563,0,0
40029,13992,54552,0,0
40037,14005,54567,0,0
40062,14032,54605,0,0
40101,14072,54660,0,0
40147,14121,54727,0,0
40193,14178,54802,0,0
40238,14235,54880,0,0
40280,14288,54955,0,0
40316,14334,55021,0,0
40342,14371,55068,0,0
40354,14394,55092,0,0
40352,14400,55091,0,0
40335,14388,55064,0,0
40304,14354,55008,0,0
40259,14299,54924,0,0
40201,14226,54813,0,0
40128,14136,54679,0,0
40042,14032,54521,0,0
39944,13914,54340,0,0
39833,13781,54137,0,0
39709,13633,53914,0,0
39576,13472,53677,0,0
39435,13302,53430,0,0
39290,13128,53173,0,0
39141,12953,52910,0,0
38989,12780,52641,0,0
38836,12608,52372,0,0
38683,12439,52104,0,0
38531,12271,51838,0,0
38381,12105,51574,0,0
38235,11944,51318,0,0
38093,11786,51073,0,0
37956,11631,50839,0,0
37825,11481,50613,0,0
37698,11337,50395,0,0
37579,11201,50187,0,0
37467,11072,49990,0,0
37361,10951,49801,0,0
37259,10836,49617,0,0
37161,10724,49437,0,0
37067,10613,49258,0,0
36973,10501,49082,0,0
36878,10390,48909,0,0
36781,10280,48739,0,0
36686,10174,48573,0,0
36595,10073,48408,0,0
36508,9976,48249,0,0
36422,9884,48096,0,0
36339,9795,47953,0,0
36260,9711,47816,0,0
36184,9632,47685,0,0
36113,9559,47558,0,0
36047,9491,47435,0,0
35986,9428,47320,0,0
35929,9369,47215,0,0
35874,9312,47115,0,0
35821,9258,47019,0,0
35771,9205,46928,0,0
35726,9153,46837,0,0
35682,9101,46746,0,0
35637,9048,46655,0,0
35586,8992,46560,0,0
35529,8931,46460,0,0
35466,8866,46354,0,0
35399,8797,46241,0,0
35329,8724,46120,0,0
35258,8646,45992,0,0
35188,8567,45862,0,0
35114,8486,45729,0,0
35038,8403,45594,0,0
34959,8315,45454,0,0
34878,8225,45308,0,0
34793,8130,45156,0,0
34702,8031,44999,0,0
34607,7928,44836,0,0
34513,7824,44667,0,0
34424,7721,44500,0,0
34340,7623,44341,0,0
34265,7537,44199,0,0
34203,7471,44089,0,0
34169,7441,44038,0,0
34186,7469,44080,0,0
34275,7583,44254,0,0
34458,7807,44602,0,0
34756,8162,45155,0,0
35179,8659,45927,0,0
35724,9292,46906,0,0
36369,10036,48057,0,0
37085,10862,49331,0,0
37842,11738,50678,0,0
38612,12628,52045,0,0
39368,13498,53386,0,0
40086,14321,54659,0,0
40748,15076,55834,0,0
41343,15752,56889,0,0
41861,16345,57818,0,0
42303,16851,58616,0,0
42669,17265,59284,0,0
42962,17593,59824,0,0
43183,17840,60244,0,0
43338,18011,60552,0,0
43434,18114,60753,0,0
43477,18157,60859,0,0
43476,18146,60884,0,0
43437,18092,60839,0,0
43368,18004,60734,0,0
43276,17889,60576,0,0
43166,17752,60377,0,0
43042,17603,60151,0,0
42908,17446,59911,0,0
42771,17287,59666,0,0
42635,17129,59424,0,0
42505,16977,59192,0,0
42384,16837,58976,0,0
42276,16710,58784,0,0
42183,16601,58618,0,0
42105,16510,58477,0,0
42045,16440,58361,0,0
41999,16387,58273,0,0
41967,16349,58210,0,0
41945,16322,58164,0,0
41929,16306,58129,0,0
41915,16294,58097,0,0
41897,16276,58060,0,0
41870,16247,58011,0,0
41830,16202,57941,0,0
41773,16143,57846,0,0
41702,16068,57725,0,0
41621,15979,57580,0,0
41532,15875,57414,0,0
41438,15763,57233,0,0
41342,15647,57047,0,0
41245,15534,56863,0,0
41152,15429,56685,0,0
41067,15334,56523,0,0
40994,15254,56383,0,0
40937,15189,56269,0,0
40894,15141,56182,0,0
40865,15108,56122,0,0
40849,15089,56088,0,0
40843,15086,56075,0,0
40850,15098,56082,0,0
40870,15122,56106,0,0
40896,15152,56145,0,0
40926,15186,56192,0,0
40957,15220,56239,0,0
40986,15251,56283,0,0
41010,15277,56319,0,0
41026,15294,56345,0,0
41031,15301,56356,0,0
41023,15297,56349,0,0
41003,15281,56322,0,0
40970,15250,56271,0,0
40926,15203,56193,0,0
40868,15138,56092,0,0
40797,15058,55966,0,0
40713,14961,55816,0,0
40617,14850,55647,0,0
40510,14725,55457,0,0
40395,14589,55251,0,0
40274,14446,55034,0,0
40150,14302,54811,0,0
40021,14154,54581,0,0
39890,14001,54346,0,0
39758,13844,54107,0,0
39625,13684,53867,0,0
39489,13523,53626,0,0
39351,13363,53386,0,0
39214,13207,53149,0,0
39079,13054,52916,0,0
38948,12902,52690,0,0
38822,12756,52470,0,0
38700,12617,52257,0,0
38584,12485,52052,0,0
38476,12360,51855,0,0
38374,12243,51666,0,0
38276,12132,51487,0,0
38183,12028,51319,0,0
38096,11931,51158,0,0
38013,11837,51000,0,0
37932,11746,50844,0,0
37852,11658,50691,0,0
37772,11574,50544,0,0
37691,11487,50399,0,0
37611,11396,50257,0,0
37530,11305,50117,0,0
37447,11214,49979,0,0
37365,11126,49841,0,0
37285,11040,49702,0,0
37205,10958,49562,0,0
37126,10876,49418,0,0
37048,10794,49272,0,0
36969,10709,49128,0,0
36893,10623,48989,0,0
36820,10536,48858,0,0
36752,10451,48731,0,0
36688,10370,48607,0,0
36626,10297,48489,0,0
36567,10227,48376,0,0
36509,10160,48265,0,0
36451,10094,48157,0,0
36395,10030,48052,0,0
36341,9968,47948,0,0
36286,9908,47843,0,0
36230,9850,47740,0,0
36172,9791,47637,0,0
36109,9729,47530,0,0
36040,9663,47418,0,0
35969,9592,47302,0,0
35897,9520,47181,0,0
35824,9446,47058,0,0
35749,9368,46930,0,0
35671,9285,46794,0,0
35590,9195,46650,0,0
35504,9100,46501,0,0
35414,9001,46346,0,0
35323,8899,46183,0,0
35232,8795,46014,0,0
35139,8688,45841,0,0
35045,8577,45662,0,0
34948,8463,45479,0,0
34849,8346,45293,0,0
34745,8224,45100,0,0
34634,8096,44898,0,0
34518,7964,44690,0,0
34398,7829,44479,0,0
34276,7694,44268,0,0
34157,7561,44059,0,0
34045,7435,43862,0,0
33948,7326,43692,0,0
33876,7251,43570,0,0
33847,7229,43525,0,0
33883,7287,43600,0,0
34010,7450,43841,0,0
34251,7739,44285,0,0
34621,8173,44955,0,0
35120,8755,45854,0,0
35737,9470,46958,0,0
36447,10288,48222,0,0
37218,11175,49589,0,0
38018,12094,51001,0,0
38817,13010,52407,0,0
39585,13887,53761,0,0
40297,14701,55025,0,0
40939,15435,56173,0,0
41505,16084,57191,0,0
41989,16643,58071,0,0
42392,17109,58812,0,0
42715,17483,59416,0,0
42965,17769,59886,0,0
43149,17972,60232,0,0
43273,18101,60466,0,0
43341,18167,60598,0,0
43357,18179,60641,0,0
43328,18140,60605,0,0
43260,18058,60501,0,0
43164,17942,60343,0,0
43046,17802,60144,0,0
42913,17645,59913,0,0
42770,17476,59660,0,0
42625,17301,59397,0,0
42481,17126,59132,0,0
42341,16957,58874,0,0
42207,16800,58630,0,0
42084,16659,58407,0,0
41974,16539,58214,0,0
41878,16438,58054,0,0
41800,16358,57927,0,0
41742,16301,57831,0,0
41701,16266,57763,0,0
41675,16243,57717,0,0
41657,16227,57684,0,0
41645,16214,57658,0,0
41633,16199,57631,0,0
41619,16176,57595,0,0
41595,16140,57545,0,0
41559,16091,57477,0,0
41508,16030,57385,0,0
41444,15954,57267,0,0
41367,15864,57123,0,0
41281,15764,56962,0,0
41190,15659,56792,0,0
41097,15552,56620,0,0
41002,15444,56451,0,0
40911,15343,56290,0,0
40830,15251,56146,0,0
40759,15169,56022,0,0
40702,15101,55921,0,0
40660,15052,55846,0,0
40632,15023,55797,0,0
40617,15011,55770,0,0
40616,15015,55763,0,0
40627,15030,55775,0,0
40646,15054,55800,0,0
40672,15084,55833,0,0
40702,15121,55872,0,0
40734,15159,55911,0,0
40763,15194,55947,0,0
40788,15220,55976,0,0
40805,15236,55996,0,0
40811,15237,55999,0,0
40805,15222,55981,0,0
40787,15193,55942,0,0
40755,15149,55882,0,0
40710,15091,55798,0,0
40652,15021,55692,0,0
40579,14937,55566,0,0
40495,14841,55419,0,0
40400,14735,55249,0,0
40294,14618,55061,0,0
40178,14486,54855,0,0
40053,14341,54633,0,0
39922,14187,54397,0,0
39783,14023,54145,0,0
39639,13854,53881,0,0
39490,13684,53613,0,0
39339,13515,53344,0,0
39187,13347,53077,0,0
39036,13182,52815,0,0
38891,13022,52560,0,0
38752,12865,52313,0,0
38617,12710,52073,0,0
38485,12561,51840,0,0
38356,12419,51615,0,0
38230,12280,51395,0,0
38108,12142,51182,0,0
37991,12006,50977,0,0
37879,11874,50781,0,0
37769,11744,50589,0,0
37661,11616,50398,0,0
37552,11489,50206,0,0
37443,11363,50013,0,0
37335,11236,49821,0,0
37229,11114,49634,0,0
37126,10997,49453,0,0
37025,10883,49274,0,0
36927,10771,49095,0,0
36829,10661,48917,0,0
36729,10554,48739,0,0
36627,10446,48561,0,0
36526,10340,48386,0,0
36428,10236,48213,0,0
36332,10134,48042,0,0
36237,10035,47874,0,0
36143,9939,47710,0,0
36053,9843,47553,0,0
35966,9749,47400,0,0
35883,9655,47251,0,0
35804,9561,47107,0,0
35729,9468,46968,0,0
35656,9377,46832,0,0
35581,9286,46696,0,0
35501,9195,46557,0,0
35415,9101,46411,0,0
35323,9001,46255,0,0
35227,8895,46086,0,0
35127,8784,45906,0,0
35023,8667,45717,0,0
34910,8546,45518,0,0
34789,8419,45309,0,0
34660,8283,45089,0,0
34524,8141,44863,0,0
34383,7996,44632,0,0
34242,7851,44396,0,0
34103,7706,44158,0,0
33968,7560,43920,0,0
33836,7412,43686,0,0
33705,7267,43457,0,0
33576,7125,43233,0,0
33448,6989,43012,0,0
33323,6857,42794,0,0
33201,6727,42581,0,0
33083,6603,42370,0,0
32967,6481,42162,0,0
32853,6361,41957,0,0
32743,6242,41756,0,0
32635,6123,41557,0,0
32527,6002,41356,0,0
32417,5876,41151,0,0
32308,5747,40942,0,0
32198,5620,40729,0,0
32086,5494,40516,0,0
31973,5368,40304,0,0
31860,5241,40095,0,0
31751,5115,39894,0,0
31650,5000,39711,0,0
31569,4910,39565,0,0
